,goodreads_book_id,authors,original_publication_year,title,average_rating,ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
4164,18660447,Kasie West,21,The Fill-In Boyfriend,3.92,31656,4302,735,1916,7599,12148,10968
4165,161426,Meg Rosoff,21,How I Live Now,3.58,28896,4131,1558,3696,9438,11055,7547
4166,47613,Garth Nix,21,"Mister Monday (The Keys to the Kingdom, #1)",3.77,28430,1314,652,2230,8604,11221,8015
4167,9166559,Heather Gudenkauf,21,These Things Hidden,3.85,27030,3006,453,1710,7323,11617,7859
4168,852460,"Dawn J. Ranck, Phyllis Pellman Good",21,Fix-It and Forget-It Cookbook: Feasting with Your Slow Cooker,3.85,22697,114,556,1792,5994,6596,7919
4169,6006518,"Lili St. Crow, Lilith Saintcrow",21,"Strange Angels (Strange Angels, #1)",3.78,35169,2089,1737,3266,8397,10468,12287
4170,103342,"Malika Oufkir, Michèle Fitoussi",21,Stolen Lives: Twenty Years in a Desert Jail,4.08,16134,2655,299,989,4496,8315,9338
4171,6013511,Nora Roberts,21,Black Hills,4.08,26676,1316,243,1079,5930,10495,11175
4172,91714,"Mark Millar, Steve McNiven, Dexter Vines, Morry Hollowell",21,Civil War: A Marvel Comics Event,4.05,23851,1502,348,1229,5151,9940,9970
4173,609870,"Kim Carpenter, John R. Perry, Krickitt Carpenter",21,The Vow: The Kim & Krickitt Carpenter Story,3.77,16705,1817,824,2338,5858,6358,7665
4174,7171856,Robert A. Heinlein,21,The Puppet Masters,3.86,24641,511,255,1323,7274,10149,7133
4175,23212667,Megan Miranda,21,All the Missing Girls,3.79,36522,4825,632,2705,11673,17470,9974
4176,921651,Mercer Mayer,21,Just Go to Bed,4.22,24452,145,339,834,4400,6354,12544
4177,28449270,Maria Semple,21,Today Will Be Different,3.19,26774,4530,1403,5436,12811,8664,2772
4178,228063,"CLAMP, William Flanagan",21,"xxxHolic, Vol. 1 (xxxHOLiC, #1)",4.17,23323,278,547,1145,3778,6307,11688
4179,279692,"Harry Allard, James  Marshall",21,"Miss Nelson Is Back (Miss Nelson, #2)",4.33,26289,171,154,630,4216,6757,14613
4180,77505,Kim Stanley Robinson,21,"Green Mars (Mars Trilogy, #2)",3.91,24627,654,458,1520,6205,9825,8330
4181,28691,Tad Williams,21,"To Green Angel Tower (Memory, Sorrow, and Thorn, #3)",4.16,25997,237,255,893,4543,9491,11284
4182,45685,"Oscar Wilde, Inga Moore",21,The Canterville Ghost,3.89,22152,1528,258,1486,7785,11574,8238
4183,18630542,"Bryan Lee O'Malley, Nathan Fairbairn",21,Seconds,4.07,20595,2852,635,970,4517,11167,10383
4184,16134551,Tijan,21,"Fallen Crest High (Fallen Crest High, #1)",4.13,37150,2472,1351,1985,5365,10834,18272
4185,327246,Jenő Barcsay,21,Anatomy for the Artist,3.97,21640,24,893,1421,4389,5692,9293
4186,6572,John Saul,21,Suffer the Children,3.9,24533,268,522,1465,6398,8075,8338
4187,24137,Karen Cushman,21,"Catherine, Called Birdy",3.7,31185,1330,1043,2747,9642,11289,8313
4188,613283,Jean Sasson,21,Princess: A True Story of Life Behind the Veil in Saudi Arabia,4.0,20019,2219,348,1100,5071,9329,8249
4189,15547,Terry Brooks,21,"Magic Kingdom For Sale/Sold (Magic Kingdom of Landover, #1)",3.86,26995,933,427,1927,7816,10696,8927
4190,68984,"Joseph Murphy, Ian McMahan",21,The Power of Your Subconscious Mind,4.12,16951,1054,555,1055,3761,6667,10321
4191,31341,Anne Rice,21,"Blood And Gold (The Vampire Chronicles, #8)",3.88,25780,565,460,2010,7361,9469,9335
4192,10816908,Rae Carson,21,"The Crown of Embers (Fire and Thorns, #2)",4.2,32885,2864,529,1014,5117,12931,15681
4193,153785,Tamora Pierce,21,"Page (Protector of the Small, #2)",4.22,33405,591,145,914,6179,12607,16485
4194,18170039,Kiera Cass,21,"The Guard (The Selection, #2.5)",3.75,32401,2017,751,3205,10414,9995,10472
4195,816870,"Esther Forbes, Lynd Ward",21,Johnny Tremain,3.62,30157,1862,1656,3059,9461,10831,7899
4196,172732,"Ernesto Che Guevara, Aleida Guevara March",21,The Motorcycle Diaries: Notes on a Latin American Journey,3.79,18964,1265,345,1450,6536,9085,5607
4197,16090636,Kristen Proby,21,"Fight with Me (With Me in Seattle, #2)",4.25,39673,1741,381,1177,5530,13867,18954
4198,125956,Ted Dekker,21,"Black: The Birth of Evil (The Circle, #1)",4.21,23496,1530,369,911,3735,8060,11943
4199,6437061,N.K. Jemisin,21,"The Hundred Thousand Kingdoms (Inheritance Trilogy, #1)",3.8,28989,3710,899,2358,7824,12568,8856
4200,857445,Peggy Rathmann,21,Officer Buckle & Gloria,4.16,24578,1373,430,1111,4583,7171,12036
4201,63033,"Roberto Bolaño, Natasha Wimmer",21,The Savage Detectives,4.09,17946,2575,701,1425,3420,7440,10564
4202,11300302,Gena Showalter,21,"Alice in Zombieland (White Rabbit Chronicles, #1)",4.05,30537,4689,1274,1937,5427,9766,14936
4203,6801582,Aprilynne Pike,21,"Spells (Wings, #2)",3.99,34331,1924,612,2047,8138,11888,13538
4204,59151,"Stefan Zweig, Joel Rotenberg, Hans Hausmann, Dirk Muller, Peter Gay, Willy Trenk-Trebitsch, Mario Adorf, Gert Westphal",21,Chess Story,4.28,16716,1907,203,613,3867,12037,14341
4205,594361,"Justine Korman Fontes, Don Williams, Walt Disney Company",21,The Lion King: A little Golden Book,4.46,23098,80,205,545,2803,4333,15216
4206,11198312,Gordon Korman,21,"The Medusa Plot (39 Clues: Cahills vs. Vespers, #1)",4.07,24489,566,741,1162,4878,7010,11299
4207,266904,Jeanne Birdsall,21,"The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy (The Penderwicks #1)",4.12,32251,3757,471,1305,5976,11967,14179
4208,7164343,Nelson DeMille,21,"The Lion (John Corey, #5)",4.22,21564,1051,155,516,3557,9220,10180
4209,112754,Karen Marie Moning,21,"Kiss of the Highlander (Highlander, #4)",4.31,32793,1423,237,746,4640,11623,17594
4210,12722468,Sally Bedell Smith,21,Elizabeth the Queen: The Life of a Modern Monarch,3.85,20063,933,816,1334,4928,6679,6948
4211,19101283,"Jo Nesbø, Charlotte Barslund",21,The Son,4.07,19393,2270,355,834,4359,11025,8903
4212,6839093,"John Layman, Rob Guillory",21,"Chew, Vol. 1: Taster's Choice",4.0,27570,1690,880,1378,4938,10351,10352
4213,785453,Linda Sue Park,21,A Single Shard,3.87,27345,2059,896,1874,6499,10138,9125
4214,29187,"Margaret Weis, Tracy Hickman",21,"Time of the Twins (Dragonlance: Legends, #1)",4.13,24671,313,142,937,5249,9846,11090
4215,7743117,Christopher Moore,21,Sacré Bleu: A Comedy d'Art,3.77,22559,3234,813,2031,6411,9581,6885
4216,331256,"Arkady Strugatsky, Boris Strugatsky, Antonina W. Bouis, Antonina W. Bouis, Theodore Sturgeon",21,Roadside Picnic,4.21,17689,1518,206,817,3809,8997,11404
4217,2068676,Meg Cabot,21,"Queen of Babble Gets Hitched (Queen of Babble, #3)",3.82,28734,841,863,2003,7762,9959,8942
4218,182381,Elizabeth Gaskell,21,Cranford,3.85,25805,1710,673,1884,7339,10450,8688
4219,11761,Don DeLillo,21,Underworld,3.92,19152,1583,827,1665,4209,7422,8180
4220,50140,"Jack Kerouac, Aram Saroyan",21,Big Sur,3.86,21875,865,320,1370,6128,8830,6570
4221,200572,P.G. Wodehouse,21,"My Man Jeeves (Jeeves, #1)",4.13,23020,1423,277,798,4861,9935,10816
4222,6368610,Melissa Marr,21,"Radiant Shadows (Wicked Lovely, #4)",3.97,33385,1338,732,2155,7625,10832,13096
4223,13448656,Kristen Ashley,21,"Motorcycle Man (Dream Man, #4)",4.43,41818,3213,572,994,4130,12411,27402
4224,20980987,Amanda Palmer,21,"The Art of Asking; or, How I Learned to Stop Worrying and Let People Help",3.97,20075,2349,1080,1341,3823,6721,9149
4225,14288998,Veronica Rossi,21,"Into the Still Blue (Under the Never Sky, #3)",4.17,33983,3532,472,1199,5929,13613,16005
4226,296302,Ann Brashares,21,The Last Summer (of You and Me),3.58,26094,2427,955,3097,8773,8826,6198
4227,95406,"Garth Ennis, Steve Dillon",21,"Preacher, Volume 2: Until the End of the World",4.28,24086,423,419,768,3034,7707,12675
4228,36,"Chris   Smith, Christopher Lee, Richard Taylor",21,The Lord of the Rings: Weapons and Warfare,4.53,18788,49,297,282,1556,3743,13033
4229,215543,D.J. MacHale,21,"The Lost City of Faar (Pendragon, #2)",4.16,25401,605,229,862,4722,9063,11380
4230,31374,Elizabeth  George,21,"A Great Deliverance (Inspector Lynley, #1)",4.06,28027,1248,401,953,5705,12582,10561
4231,7194,"Arturo Pérez-Reverte, Sonia Soto",21,The Club Dumas,3.82,24090,1541,536,1969,7087,10703,7498
4232,248482,Shannon Hale,21,"Enna Burning (The Books of Bayern, #2)",3.97,31710,3375,279,1481,7973,13440,10653
4233,93724,Meg Cabot,21,"Twilight (The Mediator, #6)",4.26,32489,979,245,982,5446,10693,16920
4234,21456940,أحمد مراد,21,1919,3.65,17330,2421,838,1712,4619,5645,4520
4235,105999,"Beverly Cleary, Paul O. Zelinsky",21,"Dear Mr. Henshaw (Leigh Botts, #1)",3.7,28979,1248,917,2594,8946,9385,7959
4236,16055,Ann Patchett,21,The Magician's Assistant,3.64,21507,2720,442,2124,8525,10525,4604
4237,3378,Douglas Coupland,21,Generation X: Tales for an Accelerated Culture,3.73,20030,942,480,1778,6596,8655,5395
4238,23168277,Viet Thanh Nguyen,21,The Sympathizer,4.0,20972,3889,523,1396,5361,11374,9770
4239,16305,Agatha Christie,21,"Evil Under the Sun (Hercule Poirot, #23)",3.94,28776,954,145,1074,8515,13068,9292
4240,17375956,Joanna Wylde,21,"Reaper's Property (Reapers MC, #1)",4.13,38499,3336,984,1922,7370,16238,20149
4241,164542,"Mary O'Hara, Dave Blossom",21,"My Friend Flicka (Flicka, #1)",4.15,25180,290,264,901,5094,8083,11426
4242,12326644,"Philippa Gregory, Mirjana Valent",21,"The Kingmaker's Daughter (The Plantagenet and Tudor Novels, #4)",3.95,24258,2427,207,1090,6870,12606,8167
4243,292275,"Henrik Ibsen, William Archer",21,Hedda Gabler,3.79,24567,456,571,2029,6986,9271,7260
4244,1298205,Walt Disney Company,21,Dumbo: A Little Golden Book,4.29,23338,61,317,886,4030,4934,13583
4245,22698568,Erika Johansen,21,"The Invasion of the Tearling (The Queen of the Tearling, #2)",4.15,24341,3535,238,825,4612,12431,11238
4246,13256064,"Jo Nesbø, Don Bartlett",21,"Phantom (Harry Hole, #9)",4.11,19526,1993,255,761,4102,11404,9160
4247,8724779,"P.C. Cast, Kristin Cast",21,Marked / Betrayed / Chosen / Untamed / Hunted (House of Night #1-5),4.43,20578,77,471,648,2118,3645,13696
4248,588369,Cecelia Ahern,21,A Place Called Here,3.66,22074,1616,914,2696,7650,8413,6765
4249,99664,W. Somerset Maugham,21,The Painted Veil,3.9,24113,2710,263,1424,6600,11756,7587
4250,31337,Anne Rice,21,"Blackwood Farm (The Vampire Chronicles, #9)",3.85,24567,625,699,2076,6697,8841,8846
4251,832543,Caroline Myss,21,Anatomy of the Spirit: The Seven Stages of Power and Healing,4.12,20720,477,349,843,3861,7097,9245
4252,7036,Alexander McCall Smith,21,"The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency, #4)",3.99,26837,1265,88,638,7220,13885,8547
4253,16158535,Beatriz Williams,21,A Hundred Summers,3.9,22006,2502,430,1257,5662,10332,6999
4254,25558608,Sabaa Tahir,21,"A Torch Against the Night (An Ember in the Ashes, #2)",4.34,30535,5543,164,690,3782,12809,17649
4255,556136,Gary D. Schmidt,21,The Wednesday Wars,4.06,26847,4870,615,1354,4959,10715,11169
4256,227454,R.A. Salvatore,21,"The Legacy (Forgotten Realms: Legacy of the Drow, #1; Legend of Drizzt, #7)",4.18,20882,212,144,683,4005,8220,9982
4257,803171,Judy Schachner,21,Skippyjon Jones,4.25,26421,1103,682,1243,3862,6362,15271
4258,9410421,Nora Roberts,21,Chasing Fire,4.09,26687,1707,335,1163,5598,10444,11593
4259,95887,Brian Tracy,21,Eat That Frog!: 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,3.84,18288,1906,676,1714,5701,8138,7458
4260,4600,Sandra Boynton,21,"Moo, Baa, La La La!",4.19,26065,500,415,1169,4888,7393,13560
4261,342504,Wallace D. Wattles,21,The Science of Getting Rich,4.18,19433,544,474,871,3411,5671,10319
4262,2277444,James Rollins,21,"The Last Oracle (Sigma Force, #5)",4.15,23103,746,167,635,4231,9998,9784
4263,2501458,"أحلام مستغانمي, Ahlam Mosteghanemi",21,ذاكرة الجسد,3.87,17717,1794,913,1596,4318,6087,7518
4264,101911,A. Manette Ansay,21,Vinegar Hill,3.36,23966,901,1051,3431,9384,7412,3524
4265,234501,David Brin,21,"Startide Rising (The Uplift Saga, #2)",4.04,24179,485,299,1096,5044,9535,9168
4266,16282066,Shelly Crane,21,"Significance (Significance, #1)",4.13,18579,2685,1091,1873,5811,11401,17649
4267,880,Robert   Harris,21,Pompeii,3.79,22734,1800,344,1682,7409,11015,6229
4268,25066991,David Baldacci,21,"The Guilty (Will Robie, #4)",4.12,12597,1824,336,786,3995,10104,9672
4269,243685,Bertrand Russell,21,A History of Western Philosophy,4.05,20895,686,523,1061,4006,7991,8912
4270,13235,Lewis Carroll,21,The Complete Stories and Poems,4.34,23390,30,236,586,3104,6495,12996
4271,39542,Nigella Lawson,21,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,4.0,22647,276,802,1213,4565,7148,9436
4272,672875,"Thomas Malory, Keith Baines, Robert Graves",21,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,3.92,25879,671,355,1507,7518,11147,9170
4273,196764,Cupcake Brown,21,A Piece of Cake,4.15,20083,1916,344,961,3517,6618,9709
4274,24782,Lloyd Alexander,21,Taran Wanderer (The Chronicles of Prydain #4),4.14,29544,781,277,901,5789,11319,12646
4275,136637,"Douglas Preston, Lincoln Child",21,"Brimstone (Pendergast, #5; Diogenes, #1)",4.12,24949,977,149,738,4963,11371,10307
4276,17529,Kate Douglas Wiggin,21,Rebecca of Sunnybrook Farm,3.85,27831,529,510,1942,8258,9472,9232
4277,114166,Lisa Kleypas,21,"Devil in Winter (Wallflowers, #3)",4.26,38100,2570,311,1043,6081,14681,19833
4278,2169506,Susan Beth Pfeffer,21,"The Dead and the Gone (Last Survivors, #2)",3.84,28910,2987,564,2027,8381,11015,9101
4279,125955,Ted Dekker,21,"White: The Great Pursuit (The Circle, #3)",4.3,23201,597,206,621,3287,7425,12433
4280,6758331,Gena Showalter,21,The Darkest Passion (Lords of the Underworld #5),4.37,32610,1155,168,623,4157,10738,18604
4281,4601396,Chuck Palahniuk,21,Pygmy,2.96,21242,1782,3121,4811,7258,5192,2483
4282,16130307,Lauren Weisberger,21,"Revenge Wears Prada: The Devil Returns (The Devil Wears Prada, #2)",2.84,19210,3352,3153,6351,8319,4564,2139
4283,5693,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky",21,Selected Stories,4.36,23027,489,147,527,2891,7735,13246
4284,7648269,S.C. Gwynne,21,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",4.13,19423,2472,394,820,3453,8640,9074
4285,18999,John le Carré,21,Smiley's People,4.24,22691,599,157,532,3656,9428,11255
4286,11433,"Karen Kingsbury, Gary Smalley",21,"Redemption (Redemption, #1)",4.36,22101,811,337,585,2667,6274,13026
4287,64481,Jennifer Donnelly,21,A Northern Light,3.83,29018,3111,651,2080,8217,12474,8750
4288,79705,"Tim LaHaye, Jerry B. Jenkins",21,"Apollyon (Left Behind, #5)",3.97,23202,379,593,1459,5515,8041,9371
4289,192893,Dorothy L. Sayers,21,"Whose Body?  (Lord Peter Wimsey, #1)",3.91,28214,1609,648,1524,7507,11662,9771
4290,24215,"Robert Sabuda, Lewis Carroll",21,Alice's Adventures in Wonderland: A Pop-Up Adaptation,4.33,21160,100,253,521,3047,5672,11895
4291,737957,Ross King,21,Michelangelo and the Pope's Ceiling,3.82,20718,560,1180,1538,4621,6563,7356
4292,11922,Kelley Armstrong,21,"Stolen (Women of the Otherworld, #2)",4.16,34373,1393,237,1038,6745,14459,15498
4293,85306,David Baldacci,21,"Hour Game (Sean King & Michelle Maxwell, #2)",3.94,23124,1289,217,995,6666,12267,7677
4294,2277378,Louise Penny,21,"The Cruelest Month (Chief Inspector Armand Gamache, #3)",4.15,23121,2415,138,523,4468,13418,10385
4295,10444,"Noel Streatfeild, Diane Goode",21,"Ballet Shoes (Shoes, #1)",4.06,26211,1036,534,1189,5634,9499,11352
4296,93000,Harry Gregson-Williams,21,"Piano/Vocal/Guitar Sheet Music: The Chronicles of Narnia: The Lion, the Witch and The Wardrobe",4.32,17866,187,243,369,2523,5045,9696
4297,668,"Ayn Rand, Leonard Peikoff",21,We the Living,3.89,20994,1178,647,1531,5121,7689,7583
4298,20443207,Marie Rutkoski,21,"The Winner's Crime (The Winner's Trilogy, #2)",4.17,31721,5847,386,1102,5643,14970,15303
4299,18282800,Carolyn Brown,21,The Ladies' Room,3.9,25204,1741,895,1773,5562,8529,9244
4300,76889,E.E. Cummings,21,100 Selected Poems,4.32,22346,387,281,520,2902,6855,12080
4301,2202049,Jen Lancaster,21,"Such a Pretty Fat: One Narcissist's Quest to Discover If Her Life Makes Her Ass Look Big, or Why Pie Is Not the Answer",4.06,24631,1920,466,1137,4720,8794,9927
4302,831194,Erin Hunter,21,"Forest of Secrets (Warriors, #3)",4.4,28913,1038,162,592,3727,8350,17764
4303,6065182,Sarah Waters,21,The Little Stranger,3.51,21077,4267,839,3379,9623,10318,4655
4304,17562900,Patricia Briggs,21,"Night Broken (Mercy Thompson, #8)",4.42,31278,3129,99,333,3408,14167,20468
4305,17399160,Sara Raasch,21,"Snow Like Ashes (Snow Like Ashes, #1)",3.98,34993,5410,748,1964,7640,14808,13155
4306,17830123,Matthew  Thomas,21,We Are Not Ourselves,3.7,18488,3366,722,1866,5816,8680,5054
4307,59821,Nora Roberts,21,"Red Lily (In the Garden, #3)",4.07,29200,747,169,1155,6621,11334,11467
4308,159760,Mary Pipher,21,Reviving Ophelia: Saving the Selves of Adolescent Girls,3.86,22687,1065,344,1389,6064,9087,6524
4309,68526,Bernard Cornwell,21,"Lords of the North (The Saxon Stories, #3)",4.32,20296,811,43,222,2766,10393,11077
4310,162719,Margaret Peterson Haddix,21,"Just Ella (The Palace Chronicles, #1)",3.75,27884,1439,746,2609,8885,10342,8501
4311,16122643,Raine Miller,21,"Eyes Wide Open (The Blackstone Affair, #3)",4.14,36054,1832,444,1373,6410,12966,15587
4312,18404427,Lisa See,21,China Dolls,3.58,20563,2860,602,2298,7755,8975,4206
4313,238360,Kate Brian,21,Megan Meade's Guide to the McGowan Boys,3.93,29726,1362,583,1999,7299,9973,11023
4314,911579,"Russell Hoban, Lillian Hoban",21,Bread and Jam for Frances,4.2,27933,382,377,1005,5157,7759,14010
4315,9567,Tom Robbins,21,Half Asleep in Frog Pajamas,3.73,17053,645,341,1439,5540,7229,4350
4316,15858,Gregory Maguire,21,Mirror Mirror,3.27,26307,1529,1356,4445,10429,7669,3459
4317,21969786,Patrick Ness,21,More Than This,4.03,21512,5247,514,1530,5596,11836,11244
4318,293625,Cormac McCarthy,21,Child of God,3.86,20313,1942,326,1189,5461,9938,5729
4319,95621,Francine Rivers,21,"As Sure as the Dawn (Mark of the Lion, #3)",4.39,23509,920,131,619,2908,6549,14123
4320,16158596,Max Barry,21,Lexicon,3.9,20524,3520,331,1224,5531,10706,6504
4321,2804776,"Candace Bushnell, Donna Murphy",21,One Fifth Avenue,3.33,20962,1453,1368,3581,8012,6165,3884
4322,20701984,"Cece Bell, David Lasky",21,El Deafo,4.13,27630,3677,1122,1121,3914,9745,13360
4323,16140408,Samantha Young,21,"Down London Road (On Dublin Street, #2)",4.24,38186,2935,326,1048,5676,15730,18793
4324,30069,"Robert Kirkman, Charlie Adlard",21,"The Walking Dead, Vol. 03: Safety Behind Bars",4.31,23167,1033,88,444,3241,9562,12529
4325,22584,Philip K. Dick,21,"Flow My Tears, the Policeman Said",3.93,22063,1187,206,1104,6014,10985,7087
4326,95622,Francine Rivers,21,The Last Sin Eater,4.06,20985,840,341,1119,4362,7124,9036
4327,73385,Jude Deveraux,21,A Knight in Shining Armor,4.23,26636,1886,506,1106,4327,8436,14687
4328,7157310,Jonathan Maberry,21,"Rot & Ruin (Rot & Ruin, #1)",4.1,25526,3291,698,1210,4529,9815,11859
4329,22632,"Plato, G.M.A. Grube, John M. Cooper",21,The Trial and Death of Socrates,4.06,21829,319,301,1001,4518,8001,8876
4330,1149440,Charles R. Cross,21,Heavier Than Heaven: A Biography of Kurt Cobain,4.09,18496,777,265,777,3820,7324,8035
4331,261243,"Thucydides, Rex Warner, Moses I. Finley",21,History of the Peloponnesian War,3.87,21500,584,672,1745,5860,8019,8157
4332,2918374,"Stephen Crane, George Stade, Richard Fusco",21,The Red Badge of Courage and Selected Short Fiction  ,3.64,25090,72,1045,2649,7202,7866,6489
4333,5776788,Richard Kadrey,21,"Sandman Slim (Sandman Slim, #1)",3.93,22779,2441,441,1408,5754,11147,8106
4334,5556466,John Hart,21,The Last Child,4.09,22293,3369,255,826,4458,10854,9194
4335,17717,"Jorge Luis Borges, Donald A. Yates, James E. Irby, André Maurois",21,Labyrinths:  Selected Stories and Other Writings,4.46,20237,1062,159,457,2032,6384,14180
4336,89399,Anita Shreve,21,Fortune's Rocks,3.86,22908,1246,434,1317,6624,9707,7139
4337,52258,Patricia Highsmith,21,The Price of Salt,3.93,16348,2522,440,1501,5779,10057,8323
